DateTime;Players;Average Players
2022-05-21;875790;
2022-05-22;875257;
2022-05-23;833705;
2022-05-24;799406;
2022-05-25;823253;
2022-05-26;858965;
2022-05-27;914368;
2022-05-28;932681;
2022-05-29;886821;
2022-05-30;823790;
2022-05-31;835938;
2022-06-01;809755;
2022-06-02;857481;
2022-06-03;844840;
2022-06-04;873635;
2022-06-05;884564;
2022-06-06;854341;
2022-06-07;836077;
2022-06-08;830607;
2022-06-09;812338;
2022-06-10;878625;
2022-06-11;902934;
2022-06-12;887863;
2022-06-13;840048;
2022-06-14;830677;
2022-06-15;787131;
2022-06-16;815691;
2022-06-17;874841;
2022-06-18;888644;
2022-06-19;906968;
2022-06-20;872130;
2022-06-21;868270;
2022-06-22;860313;
2022-06-23;820734;
2022-06-24;818548;
2022-06-25;833198;
2022-06-26;855647;
2022-06-27;817909;
2022-06-28;812268;
2022-06-29;798738;
2022-06-30;808462;
2022-07-01;821872;
2022-07-02;901496;
2022-07-03;881860;
2022-07-04;841259;
2022-07-05;829798;
2022-07-06;842990;
2022-07-07;839525;
2022-07-08;829474;
2022-07-09;841238;
2022-07-10;864271;
2022-07-11;845782;
2022-07-12;848298;
2022-07-13;831308;
2022-07-14;838217;
2022-07-15;824655;
2022-07-16;825424;
2022-07-17;881284;
2022-07-18;876251;
2022-07-19;874214;
2022-07-20;857109;
2022-07-21;864113;
2022-07-22;896012;
2022-07-23;877675;
2022-07-24;895357;
2022-07-25;885085;
2022-07-26;887220;
2022-07-27;886328;
2022-07-28;900249;
2022-07-29;891072;
2022-07-30;894774;
2022-07-31;928329;
2022-08-01;889822;
2022-08-02;927907;
2022-08-03;906948;
2022-08-04;881757;
2022-08-05;910838;
2022-08-06;904151;
2022-08-07;936670;
2022-08-08;919166;
2022-08-09;713107;
2022-08-10;882486;
2022-08-11;886021;
2022-08-12;884195;
2022-08-13;895423;
2022-08-14;925109;
2022-08-15;909721;
2022-08-16;936431;
2022-08-17;1039889;
2022-08-18;987884;
2022-08-19;976632;
2022-08-20;999043;
2022-08-21;1010603;
2022-08-22;986054;
2022-08-23;991521;
2022-08-24;964145;
2022-08-25;958536;
2022-08-26;947881;
2022-08-27;966390;
2022-08-28;1025980;
2022-08-29;1013093;
2022-08-30;993654;
2022-08-31;980503;
2022-09-01;960712;
2022-09-02;993276;
2022-09-03;1029453;
2022-09-04;1035897;
2022-09-05;950916;
2022-09-06;941706;
2022-09-07;939398;
2022-09-08;938845;
2022-09-09;1016382;
2022-09-10;1029224;
2022-09-11;1062931;
2022-09-12;943540;
2022-09-13;932805;
2022-09-14;941634;
2022-09-15;948562;
2022-09-16;1030797;
2022-09-17;1103223;
2022-09-18;1077583;
2022-09-19;967100;
2022-09-20;938549;
2022-09-21;937102;
2022-09-22;933443;
2022-09-23;997564;610643
2022-09-24;1066689;684377
2022-09-25;1029255;658538
2022-09-26;921864;560719
2022-09-27;925270;556254
2022-09-28;909753;552227
2022-09-29;921840;563848
2022-09-30;993507;618822
2022-10-01;1024497;693124
2022-10-02;1049806;688837
2022-10-03;975115;627915
2022-10-04;956481;605834
2022-10-05;966040;606947
2022-10-06;947347;598249
2022-10-07;954774;611230
2022-10-08;989650;627955
2022-10-09;1007712;617919
2022-10-10;921957;563654
2022-10-11;918764;547490
2022-10-12;910096;545161
2022-10-13;915953;540973
2022-10-14;996018;599013
2022-10-15;1035036;664917
2022-10-16;998179;640877
2022-10-17;921393;548853
2022-10-18;920633;548990
2022-10-19;935161;564599
2022-10-20;949319;575317
2022-10-21;1017700;618210
2022-10-22;1090858;688873
2022-10-23;1050184;674838
2022-10-24;956805;584957
2022-10-25;951850;581415
2022-10-26;944075;564248
2022-10-27;974044;579658
2022-10-28;1027004;628793
2022-10-29;1036937;671332
2022-10-30;1020617;660936
2022-10-31;922970;577754
2022-11-01;942968;585263
2022-11-02;932946;582136
2022-11-03;945721;595162
2022-11-04;1045002;658674
2022-11-05;1076999;693196
2022-11-06;1051449;674189
2022-11-07;930818;586114
2022-11-08;949775;584440
2022-11-09;956606;586782
2022-11-10;948412;567670
2022-11-11;1040817;633687
2022-11-12;1105409;708622
2022-11-13;1103567;704381
2022-11-14;962564;592657
2022-11-15;980062;593145
2022-11-16;948658;562887
2022-11-17;959421;576887
2022-11-18;1045988;650366
2022-11-19;1132952;732316
2022-11-20;1079232;696015
2022-11-21;881434;601966
2022-11-22;956040;592985
2022-11-23;853328;580032
2022-11-24;861593;572549
2022-11-25;981008;629045
2022-11-26;1053250;704696
2022-11-27;1041487;663596
2022-11-28;925029;591172
2022-11-29;936314;592100
2022-11-30;930612;572001
2022-12-01;912225;578714
2022-12-02;992543;632267
2022-12-03;1067327;700944
2022-12-04;1050857;678663
2022-12-05;921228;571347
2022-12-06;729765;540140
2022-12-07;919652;592391
2022-12-08;894986;585208
2022-12-09;938776;600558
2022-12-10;1001231;656157
2022-12-11;972857;651542
2022-12-12;856206;579380
2022-12-13;852245;575957
2022-12-14;857848;559341
2022-12-15;865205;578675
2022-12-16;916129;625511
2022-12-17;970767;662250
2022-12-18;996584;641351
2022-12-19;870627;595830
2022-12-20;879829;600828
2022-12-21;900135;610114
2022-12-22;923641;641231
2022-12-23;952527;666254
2022-12-24;980649;667773
2022-12-25;961107;653337
2022-12-26;935407;650363
2022-12-27;932387;655206
2022-12-28;973174;678600
2022-12-29;979704;682568
2022-12-30;1011922;707879
2022-12-31;950459;663924
2023-01-01;969910;675696
2023-01-02;997255;702234
2023-01-03;998290;688809
2023-01-04;1018520;697290
2023-01-05;1000680;693185
2023-01-06;1066254;708740
2023-01-07;1088544;750961
2023-01-08;1133708;754917
2023-01-09;1049338;723331
2023-01-10;1089371;737753
2023-01-11;1050932;691963
2023-01-12;994121;677683
2023-01-13;1026134;700714
2023-01-14;1084042;746360
2023-01-15;1125630;754234
2023-01-16;949073;662489
2023-01-17;996052;690587
2023-01-18;974806;678761
2023-01-19;988367;699060
2023-01-20;997149;719542
2023-01-21;1005266;744742
2023-01-22;1090554;776063
2023-01-23;970396;710158
2023-01-24;998693;728175
2023-01-25;1002360;719097
2023-01-26;1033959;740002
2023-01-27;1072984;764087
2023-01-28;1150643;813596
2023-01-29;1200077;821765
2023-01-30;1074059;758702
2023-01-31;1091825;751620
2023-02-01;1070455;740573
2023-02-02;1115945;774577
2023-02-03;1123605;782793
2023-02-04;1218863;869706
2023-02-05;1250740;852865
2023-02-06;1101798;763902
2023-02-07;1090329;746627
2023-02-08;1103009;742617
2023-02-09;1101682;750526
2023-02-10;1275074;871169
2023-02-11;1320219;911460
2023-02-12;1299983;871467
2023-02-13;1170750;779669
2023-02-14;1120722;737329
2023-02-15;1162649;749327
2023-02-16;1167926;748871
2023-02-17;1237913;815300
2023-02-18;1316929;874161
2023-02-19;1324800;874817
2023-02-20;1200370;767616
2023-02-21;1222001;774024
2023-02-22;1237108;782716
2023-02-23;1255789;802649
2023-02-24;1295397;840331
2023-02-25;1349390;910498
2023-02-26;1355797;881070
2023-02-27;1189343;749893
2023-02-28;1218697;749434
2023-03-01;1211398;734763
2023-03-02;1219977;759967
2023-03-03;1279192;813977
2023-03-04;1365274;912437
2023-03-05;1378447;900935
2023-03-06;1216801;766127
2023-03-07;1246598;779845
2023-03-08;1251723;767797
2023-03-09;1272100;775984
2023-03-10;1342214;861156
2023-03-11;1420183;948816
2023-03-12;1410348;924108
2023-03-13;1255606;784679
2023-03-14;1256684;775579
2023-03-15;1254108;759242
2023-03-16;1277046;785477
2023-03-17;1326562;830925
2023-03-18;1379598;937911
2023-03-19;1363586;901227
2023-03-20;1250196;778758
2023-03-21;1255930;776421
2023-03-22;1288691;824273
2023-03-23;1404115;885595
2023-03-24;1415826;904283
2023-03-25;1507212;1024694
2023-03-26;1519457;994836
2023-03-27;1362176;854395
2023-03-28;1402070;852673
2023-03-29;1347642;810355
2023-03-30;1375866;822168
2023-03-31;1427632;882565
2023-04-01;1476961;1013328
2023-04-02;1511946;996345
2023-04-03;1397017;865835
2023-04-04;1449552;896691
2023-04-05;1381271;926891
2023-04-06;1419084;893633
2023-04-07;1459519;950948
2023-04-08;1448795;998518
2023-04-09;1393830;962258
2023-04-10;1411321;879664
2023-04-11;1369609;848384
2023-04-12;1365336;811962
2023-04-13;1369354;807924
2023-04-14;1491992;924051
2023-04-15;1514410;1038333
2023-04-16;1487327;1008915
2023-04-17;1379517;862953
2023-04-18;1392057;856722
2023-04-19;1409711;866672
2023-04-20;1400005;840301
2023-04-21;1457137;916593
2023-04-22;1447888;974298
2023-04-23;1492061;942155
2023-04-24;1397249;865622
2023-04-25;1458950;901693
2023-04-26;1375872;838989
2023-04-27;1365255;874480
2023-04-28;1351441;935357
2023-04-29;1337968;1002908
2023-04-30;1438597;1076400
2023-05-01;1456155;1071296
2023-05-02;1364238;980688
2023-05-03;1463272;949101
2023-05-04;1486111;939901
2023-05-05;1557335;1039355
2023-05-06;1818773;1247750
2023-05-07;1804106;1286555
2023-05-08;1756413;1197272
2023-05-09;1739486;1153450
2023-05-10;1739961;1158902
2023-05-11;1736895;1162702
2023-05-12;1785902;1208121
2023-05-13;1759286;1306150
2023-05-14;1755997;1288984
2023-05-15;1653050;1157639
2023-05-16;1718018;1126862
2023-05-17;1729209;1159686
2023-05-18;1647193;1157097
2023-05-19;1710424;1205565
2023-05-20;1670185;1281208
2023-05-21;1721980;1267892
2023-05-22;1686119;1070128
2023-05-23;1725850;1118549
2023-05-24;1681693;1051032
2023-05-25;1451829;998461
2023-05-26;1477893;1032447
2023-05-27;1473425;1082176
2023-05-28;1450426;1034564
2023-05-29;1462950;944887
2023-05-30;1419313;962614
2023-05-31;1401031;968287
2023-06-01;1343329;971204
2023-06-02;1467207;1022747
2023-06-03;1463722;1094579
2023-06-04;1610423;1151975
2023-06-05;1494648;1122229
2023-06-06;1541716;1094189
2023-06-07;1564875;1109191
2023-06-08;1661663;1218225
2023-06-09;1673717;1248650
2023-06-10;1616238;1254990
2023-06-11;1565127;1182914
2023-06-12;1541543;1127795
2023-06-13;1457653;1044876
2023-06-14;1452362;1070342
2023-06-15;1488731;1108853
2023-06-16;1527247;1062126
2023-06-17;1550615;1197511
2023-06-18;1529825;1166065
2023-06-19;1449803;1091550
2023-06-20;1442260;1055674
2023-06-21;1516475;1096870
2023-06-22;1470109;1129043
2023-06-23;1434072;1096778
2023-06-24;1448228;1104511
2023-06-25;1445136;1064009
2023-06-26;1401751;977039
2023-06-27;1453177;996514
2023-06-28;1175525;920105
2023-06-29;1160720;866089
2023-06-30;1218748;914375
2023-07-01;1229115;939671
2023-07-02;1226527;937449
2023-07-03;1183652;882837
2023-07-04;1170509;889042
2023-07-05;1182637;896660
2023-07-06;1166169;884948
2023-07-07;1180836;896470
2023-07-08;1190186;926758
2023-07-09;1160572;914592
2023-07-10;1116339;859594
2023-07-11;1145971;858282
2023-07-12;1109865;810109
2023-07-13;1079556;812347
2023-07-14;1083053;818209
2023-07-15;1154497;877262
2023-07-16;1179205;928938
2023-07-17;1143639;894951
2023-07-18;1143205;862417
2023-07-19;1147030;879415
2023-07-20;1092158;841953
2023-07-21;1180188;891849
2023-07-22;1180493;895399
2023-07-23;1200792;923424
2023-07-24;1152959;876704
2023-07-25;1164352;851699
2023-07-26;1155810;822666
2023-07-27;1142685;854028
2023-07-28;1175999;887601
2023-07-29;1175966;908255
2023-07-30;1198103;922792
2023-07-31;1143291;869529
2023-08-01;1152051;847519
2023-08-02;1161160;872618
2023-08-03;1194185;881507
2023-08-04;1164780;891804
2023-08-05;1174119;910879
2023-08-06;1217170;935813
2023-08-07;1203266;911020
2023-08-08;1212073;877528
2023-08-09;1175387;863183
2023-08-10;1183550;898325
2023-08-11;1168883;852094
2023-08-12;1219495;935787
2023-08-13;1258559;973806
2023-08-14;1210922;929790
2023-08-15;1199404;897668
2023-08-16;1203324;895068
2023-08-17;1275682;959378
2023-08-18;1196966;934078
2023-08-19;1256687;970770
2023-08-20;1253677;971395
2023-08-21;1210335;932901
2023-08-22;1210960;886527
2023-08-23;1235378;914853
2023-08-24;1292907;967622
2023-08-25;1293495;975081
2023-08-26;1297365;989362
2023-08-27;1369511;1022732
2023-08-28;1264878;928297
2023-08-29;1251061;891932
2023-08-30;1333931;933133
2023-08-31;925788;933133
